x,y,z,sound_path,class
4.80E+00,4.27E+00,4.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T040000+1000_REC_3602.729_3607.229.wav,unlabelled
6.11E+00,5.15E+00,3.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T040000+1000_REC_5093.604_5098.104.wav,unlabelled
4.37E+00,5.99E+00,6.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T040000+1000_REC_6789.948_6794.448.wav,unlabelled
3.60E+00,3.05E+00,5.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T060000+1000_REC_1019.705_1024.205.wav,unlabelled
4.20E+00,4.29E+00,4.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T060000+1000_REC_2433.505_2438.005.wav,unlabelled
6.11E+00,5.94E+00,3.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T060000+1000_REC_5702.413_5706.913.wav,unlabelled
3.56E+00,2.92E+00,5.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T060000+1000_REC_6522.682_6527.182.wav,unlabelled
4.12E+00,5.39E+00,7.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T080000+1000_REC_2522.489_2526.989.wav,unlabelled
6.04E+00,7.01E+00,3.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T080000+1000_REC_3153.925_3158.425.wav,unlabelled
2.92E+00,5.88E+00,7.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T080000+1000_REC_6599.342_6603.842.wav,unlabelled
4.24E+00,6.12E+00,7.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T080000+1000_REC_6947.018_6951.518.wav,unlabelled
3.17E+00,5.95E+00,7.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T100000+1000_REC_1735.289_1739.789.wav,unlabelled
2.67E+00,5.90E+00,8.04E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T100000+1000_REC_3801.831_3806.331.wav,unlabelled
5.73E+00,6.95E+00,3.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T100000+1000_REC_4943.383_4947.883.wav,unlabelled
5.20E+00,7.15E+00,4.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T100000+1000_REC_5733.461_5737.961.wav,unlabelled
3.36E+00,5.94E+00,7.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T120000+1000_REC_2371.695_2376.195.wav,unlabelled
5.25E+00,7.18E+00,4.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T120000+1000_REC_4109.213_4113.713.wav,unlabelled
7.37E+00,6.19E+00,1.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T120000+1000_REC_5390.575_5395.075.wav,unlabelled
4.95E+00,6.90E+00,5.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T120000+1000_REC_6074.234_6078.734.wav,unlabelled
6.01E+00,7.06E+00,3.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T140000+1000_REC_2140.868_2145.368.wav,unlabelled
7.41E+00,6.11E+00,1.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T140000+1000_REC_2207.713_2212.213.wav,unlabelled
5.24E+00,7.17E+00,4.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T140000+1000_REC_2303.781_2308.281.wav,unlabelled
2.43E+00,6.39E+00,8.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T140000+1000_REC_7179.846_7184.346.wav,unlabelled
4.13E+00,2.21E+00,4.59E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T160000+1000_REC_2951.388_2955.888.wav,unlabelled
4.11E+00,2.03E+00,4.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T160000+1000_REC_5298.7_5303.2.wav,unlabelled
4.22E+00,4.28E+00,4.65E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T160000+1000_REC_6202.935_6207.435.wav,unlabelled
4.05E+00,2.07E+00,4.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T160000+1000_REC_6815.331_6819.831.wav,unlabelled
3.19E+00,1.17E+00,5.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T180000+1000_REC_4336.956_4341.456.wav,unlabelled
3.14E+00,1.25E+00,5.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T180000+1000_REC_6699.761_6704.261.wav,unlabelled
3.13E+00,1.31E+00,5.49E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T180000+1000_REC_6707.362_6711.862.wav,unlabelled
3.47E+00,1.39E+00,4.79E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T180000+1000_REC_6895.546_6900.046.wav,unlabelled
4.20E+00,4.44E+00,4.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T200000+1000_REC_2029.703_2034.203.wav,unlabelled
4.69E+00,4.39E+00,4.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T200000+1000_REC_439.186_443.686.wav,unlabelled
3.24E+00,1.51E+00,4.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T200000+1000_REC_5721.971_5726.471.wav,unlabelled
3.38E+00,1.18E+00,4.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T200000+1000_REC_6351.655_6356.155.wav,unlabelled
3.27E+00,1.13E+00,4.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T220000+1000_REC_4048.893_4053.393.wav,unlabelled
2.92E+00,1.29E+00,5.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T220000+1000_REC_4189.34_4193.84.wav,unlabelled
3.51E+00,1.25E+00,4.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T220000+1000_REC_5468.713_5473.213.wav,unlabelled
3.02E+00,1.45E+00,4.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T220000+1000_REC_771.75_776.25.wav,unlabelled
3.96E+00,1.36E+00,5.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T000000+1000_REC_2420.918_2425.418.wav,unlabelled
3.28E+00,1.16E+00,5.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T000000+1000_REC_3316.333_3320.833.wav,unlabelled
3.93E+00,1.07E+00,5.31E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T000000+1000_REC_4580.669_4585.169.wav,unlabelled
3.99E+00,1.28E+00,5.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T000000+1000_REC_5864.304_5868.804.wav,unlabelled
3.74E+00,1.31E+00,4.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T020000+1000_REC_3065.959_3070.459.wav,unlabelled
4.05E+00,1.41E+00,5.03E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T020000+1000_REC_3748.486_3752.986.wav,unlabelled
3.91E+00,1.30E+00,5.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T020000+1000_REC_4519.323_4523.823.wav,unlabelled
4.01E+00,1.14E+00,5.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T020000+1000_REC_946.519_951.019.wav,unlabelled
3.23E+00,1.09E+00,5.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T040000+1000_REC_3695.926_3700.426.wav,unlabelled
6.27E+00,3.87E+00,7.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T040000+1000_REC_3923.176_3927.676.wav,unlabelled
3.89E+00,1.18E+00,5.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T040000+1000_REC_484.817_489.317.wav,unlabelled
3.56E+00,2.91E+00,5.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T040000+1000_REC_5816.114_5820.614.wav,unlabelled
4.24E+00,4.46E+00,4.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T060000+1000_REC_6309.571_6314.071.wav,unlabelled
5.51E+00,5.15E+00,4.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T060000+1000_REC_6439.506_6444.006.wav,unlabelled
5.82E+00,4.37E+00,5.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T060000+1000_REC_947.099_951.599.wav,unlabelled
4.79E+00,4.36E+00,4.59E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T060000+1000_REC_960.773_965.273.wav,unlabelled
4.62E+00,7.34E+00,5.79E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T080000+1000_REC_3062.832_3067.332.wav,unlabelled
2.64E+00,6.82E+00,7.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T080000+1000_REC_5448.673_5453.173.wav,unlabelled
3.40E+00,6.87E+00,7.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T080000+1000_REC_6273.426_6277.926.wav,unlabelled
3.54E+00,2.91E+00,5.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T080000+1000_REC_806.654_811.154.wav,unlabelled
2.91E+00,5.74E+00,7.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T100000+1000_REC_3153.958_3158.458.wav,unlabelled
6.42E+00,9.72E+00,5.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T100000+1000_REC_3984.071_3988.571.wav,unlabelled
3.41E+00,6.81E+00,7.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T100000+1000_REC_549.651_554.151.wav,unlabelled
2.55E+00,6.86E+00,7.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T100000+1000_REC_6523.079_6527.579.wav,unlabelled
3.48E+00,5.95E+00,7.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T120000+1000_REC_1038.737_1043.237.wav,unlabelled
2.64E+00,6.79E+00,7.95E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T120000+1000_REC_118.74_123.24.wav,unlabelled
5.11E+00,6.85E+00,4.72E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T120000+1000_REC_5063.19_5067.69.wav,unlabelled
5.07E+00,6.02E+00,7.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T120000+1000_REC_5764.027_5768.527.wav,unlabelled
4.22E+00,6.99E+00,6.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T140000+1000_REC_3635.353_3639.853.wav,unlabelled
3.38E+00,6.01E+00,7.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T140000+1000_REC_5914.383_5918.883.wav,unlabelled
3.49E+00,6.07E+00,7.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T140000+1000_REC_6098.708_6103.208.wav,unlabelled
5.63E+00,6.92E+00,3.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T140000+1000_REC_665.515_670.015.wav,unlabelled
4.28E+00,2.35E+00,4.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T160000+1000_REC_1174.412_1178.912.wav,unlabelled
4.27E+00,2.37E+00,4.49E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T160000+1000_REC_1773.32_1777.82.wav,unlabelled
4.36E+00,2.34E+00,4.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T160000+1000_REC_3566.783_3571.283.wav,unlabelled
4.25E+00,2.31E+00,4.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T160000+1000_REC_6412.68_6417.18.wav,unlabelled
4.78E+00,2.46E+00,4.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T180000+1000_REC_1344.125_1348.625.wav,unlabelled
4.42E+00,2.24E+00,4.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T180000+1000_REC_1850.364_1854.864.wav,unlabelled
4.52E+00,4.53E+00,7.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T180000+1000_REC_5074.511_5079.011.wav,unlabelled
4.53E+00,2.33E+00,4.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T180000+1000_REC_595.826_600.326.wav,unlabelled
3.36E+00,1.36E+00,4.29E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T200000+1000_REC_2537.799_2542.299.wav,unlabelled
3.36E+00,1.35E+00,4.27E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T200000+1000_REC_2547.631_2552.131.wav,unlabelled
3.37E+00,1.34E+00,4.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T200000+1000_REC_4465.048_4469.548.wav,unlabelled
3.25E+00,1.24E+00,4.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T200000+1000_REC_6259.394_6263.894.wav,unlabelled
3.39E+00,1.34E+00,4.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T220000+1000_REC_1832.557_1837.057.wav,unlabelled
3.41E+00,1.32E+00,4.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T220000+1000_REC_5007.699_5012.199.wav,unlabelled
3.45E+00,1.31E+00,4.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T220000+1000_REC_6468.81_6473.31.wav,unlabelled
3.40E+00,1.30E+00,4.35E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221126T220000+1000_REC_6921.439_6925.939.wav,unlabelled
3.42E+00,1.31E+00,4.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T000000+1000_REC_1223.378_1227.878.wav,unlabelled
3.60E+00,1.37E+00,4.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T000000+1000_REC_3489.71_3494.21.wav,unlabelled
3.40E+00,1.27E+00,4.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T000000+1000_REC_435.896_440.396.wav,unlabelled
3.47E+00,1.32E+00,4.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T000000+1000_REC_816.16_820.66.wav,unlabelled
3.24E+00,1.13E+00,5.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T020000+1000_REC_1624.73_1629.23.wav,unlabelled
4.05E+00,1.80E+00,4.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T020000+1000_REC_2781.437_2785.937.wav,unlabelled
3.40E+00,1.31E+00,4.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T020000+1000_REC_3267.845_3272.345.wav,unlabelled
4.12E+00,1.60E+00,4.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T020000+1000_REC_6074.295_6078.795.wav,unlabelled
4.12E+00,1.51E+00,4.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T040000+1000_REC_1202.895_1207.395.wav,unlabelled
3.23E+00,1.07E+00,5.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T040000+1000_REC_5645.951_5650.451.wav,unlabelled
3.77E+00,1.43E+00,4.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T040000+1000_REC_6363.15_6367.65.wav,unlabelled
3.89E+00,1.16E+00,5.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T040000+1000_REC_814.72_819.22.wav,unlabelled
4.14E+00,1.83E+00,4.75E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T060000+1000_REC_2261.678_2266.178.wav,unlabelled
4.13E+00,1.83E+00,4.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T060000+1000_REC_4131.808_4136.308.wav,unlabelled
4.14E+00,1.84E+00,4.68E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T060000+1000_REC_4708.517_4713.017.wav,unlabelled
5.84E+00,5.85E+00,3.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T060000+1000_REC_701.632_706.132.wav,unlabelled
3.40E+00,5.04E+00,6.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T080000+1000_REC_1257.755_1262.255.wav,unlabelled
2.95E+00,5.72E+00,7.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T080000+1000_REC_4362.837_4367.337.wav,unlabelled
3.95E+00,6.26E+00,6.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T080000+1000_REC_4744.593_4749.093.wav,unlabelled
3.95E+00,1.64E+00,5.04E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T080000+1000_REC_773.694_778.194.wav,unlabelled
4.20E+00,6.27E+00,7.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T100000+1000_REC_2090.975_2095.475.wav,unlabelled
4.08E+00,6.49E+00,6.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T100000+1000_REC_2495.907_2500.407.wav,unlabelled
3.99E+00,7.08E+00,6.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T100000+1000_REC_299.842_304.342.wav,unlabelled
4.82E+00,7.14E+00,5.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T100000+1000_REC_5834.845_5839.345.wav,unlabelled
4.19E+00,6.32E+00,7.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T120000+1000_REC_1832.427_1836.927.wav,unlabelled
3.45E+00,6.92E+00,7.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T120000+1000_REC_2254.282_2258.782.wav,unlabelled
3.36E+00,7.10E+00,6.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T120000+1000_REC_5161.349_5165.849.wav,unlabelled
4.97E+00,6.93E+00,5.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T120000+1000_REC_7146.471_7150.971.wav,unlabelled
5.49E+00,7.11E+00,4.03E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T140000+1000_REC_354.198_358.698.wav,unlabelled
2.83E+00,5.81E+00,7.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T140000+1000_REC_4214.01_4218.51.wav,unlabelled
4.14E+00,6.11E+00,6.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T140000+1000_REC_5055.909_5060.409.wav,unlabelled
3.18E+00,5.92E+00,7.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T140000+1000_REC_949.873_954.373.wav,unlabelled
4.29E+00,2.34E+00,4.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T160000+1000_REC_3087.145_3091.645.wav,unlabelled
3.75E+00,6.49E+00,6.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T160000+1000_REC_465.905_470.405.wav,unlabelled
4.84E+00,6.95E+00,5.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T160000+1000_REC_809.024_813.524.wav,unlabelled
3.76E+00,6.30E+00,6.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T160000+1000_REC_953.209_957.709.wav,unlabelled
4.60E+00,2.32E+00,4.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T180000+1000_REC_2306.878_2311.378.wav,unlabelled
4.11E+00,1.96E+00,4.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T180000+1000_REC_2811.32_2815.82.wav,unlabelled
4.14E+00,1.80E+00,4.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T180000+1000_REC_4771.266_4775.766.wav,unlabelled
3.67E+00,1.51E+00,4.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T180000+1000_REC_5733.074_5737.574.wav,unlabelled
3.67E+00,1.39E+00,4.59E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T200000+1000_REC_1833.193_1837.693.wav,unlabelled
3.64E+00,1.50E+00,4.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T200000+1000_REC_2839.684_2844.184.wav,unlabelled
3.18E+00,1.42E+00,4.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T200000+1000_REC_4734.475_4738.975.wav,unlabelled
3.08E+00,1.47E+00,4.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T200000+1000_REC_5661.281_5665.781.wav,unlabelled
3.21E+00,1.12E+00,4.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T220000+1000_REC_107.118_111.618.wav,unlabelled
3.18E+00,1.29E+00,4.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T220000+1000_REC_3378.172_3382.672.wav,unlabelled
3.08E+00,1.51E+00,4.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T220000+1000_REC_5929.36_5933.86.wav,unlabelled
3.16E+00,1.41E+00,4.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221127T220000+1000_REC_6446.361_6450.861.wav,unlabelled
3.24E+00,1.29E+00,4.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T000000+1000_REC_3333.727_3338.227.wav,unlabelled
3.50E+00,1.22E+00,4.91E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T000000+1000_REC_4075.497_4079.997.wav,unlabelled
3.73E+00,1.33E+00,4.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T000000+1000_REC_6085.79_6090.29.wav,unlabelled
3.65E+00,1.29E+00,4.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T000000+1000_REC_6572.481_6576.981.wav,unlabelled
3.65E+00,1.34E+00,4.95E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T020000+1000_REC_1185.112_1189.612.wav,unlabelled
3.28E+00,1.12E+00,5.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T020000+1000_REC_2341.365_2345.865.wav,unlabelled
3.96E+00,1.93E+00,5.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T020000+1000_REC_3687.796_3692.296.wav,unlabelled
3.82E+00,1.43E+00,4.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T020000+1000_REC_4582.572_4587.072.wav,unlabelled
3.87E+00,1.81E+00,5.28E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T040000+1000_REC_3793.441_3797.941.wav,unlabelled
4.13E+00,4.48E+00,4.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T040000+1000_REC_461.358_465.858.wav,unlabelled
5.51E+00,6.74E+00,3.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T040000+1000_REC_6748.188_6752.688.wav,unlabelled
4.06E+00,1.52E+00,4.98E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T040000+1000_REC_7.404_11.904.wav,unlabelled
3.14E+00,1.12E+00,5.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T060000+1000_REC_1617.114_1621.614.wav,unlabelled
6.12E+00,6.55E+00,4.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T060000+1000_REC_268.578_273.078.wav,unlabelled
4.04E+00,3.83E+00,4.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T060000+1000_REC_4207.868_4212.368.wav,unlabelled
4.84E+00,4.71E+00,7.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T060000+1000_REC_4438.062_4442.562.wav,unlabelled
4.20E+00,6.10E+00,6.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T080000+1000_REC_1110.828_1115.328.wav,unlabelled
5.72E+00,6.37E+00,3.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T080000+1000_REC_2493.011_2497.511.wav,unlabelled
3.95E+00,5.10E+00,7.77E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T080000+1000_REC_3303.548_3308.048.wav,unlabelled
7.74E+00,5.80E+00,9.91E-01,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T080000+1000_REC_6096.544_6101.044.wav,unlabelled
6.12E+00,7.14E+00,3.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T100000+1000_REC_2143.09_2147.59.wav,unlabelled
5.10E+00,7.05E+00,4.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T100000+1000_REC_2235.947_2240.447.wav,unlabelled
5.00E+00,7.03E+00,5.31E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T100000+1000_REC_3749.564_3754.064.wav,unlabelled
6.56E+00,6.64E+00,2.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T100000+1000_REC_6298.159_6302.659.wav,unlabelled
3.21E+00,5.96E+00,7.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T120000+1000_REC_1420.236_1424.736.wav,unlabelled
5.16E+00,7.12E+00,4.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T120000+1000_REC_1794.12_1798.62.wav,unlabelled
7.11E+00,6.53E+00,1.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T120000+1000_REC_2018.514_2023.014.wav,unlabelled
3.03E+00,5.89E+00,7.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T120000+1000_REC_5976.095_5980.595.wav,unlabelled
7.11E+00,6.52E+00,1.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T140000+1000_REC_263.845_268.345.wav,unlabelled
6.05E+00,7.06E+00,3.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221128T140000+1000_REC_3835.241_3839.741.wav,unlabelled
